tweet,score
"['say', 'give', 'excus', 'sleep', 'bed', 'lol', ""they'r"", 'differ', 'size', 'would', 'switch']",0.0
"['calori', 'shortbread', 'cooki', 'hand', 'popcorn', 'breakfast', 'think', 'give', 'energi']",0.0
"['well', ""i'm"", 'obsess', 'w', 'watch', 'first', 'one', 'last', 'night', 'gloriou', 'get', 'wand']",0.0
"['thank', 'love']",0.0
"['great', 'day']",0.0
"['offic', 'busi', '...', 'need', 'get', 'away']",0.0
"['son', 'play', 'pitcher', 'catcher', 'beauti', 'weather', 'past', 'weekend', 'basebal', 'exhaust']",0.0
"['danc', 'pirouett', 'ballerina', 'hug', 'morn', 'awesom', 'brudder']",0.0
"['fginish', 'doinn', 'fake', 'tann', 'sit', 'drinknig', 'coke', 'watch', 'ink', 'heart']",0.0
"['actual', 'post', 'show', 'know', 'happen', 'overflow', '...']",0.0
"['thank', 'made', 'morn']",0.0
"['miss', 'world', 'iccvb', 'meet', 'mon-w', '...', 'fun', 'begin']",0.0
"['problem', 'keep', 'comin']",0.0
['congrat'],0.0
"['hey', 'send', 'florida', 'sunshin', 'way', 'supertramp', 'ï', '¿', '½', 'rain', 'ï', '¿', '½', '...']",0.0
"['thank', 'merrier']",0.0
"['lock', 'get', 'better', 'stay']",0.0
"['wow', 'awesom', 'review', 'carri', 'everywher', 'lamin', 'read', 'plain', 'cool']",0.0
"['true', '...', 'poetic', 'beauti']",0.0
"['momma', 'day', 'may', 'th', 'forget', 'someth', 'nice', 'mommyyi']",0.0
"['read', 'anoth', 'ecolog', 'book', 'two', 'hour', 'good', 'fun', 'today']",0.0
"['awh', 'thank', 'nice', 'repli', 'differ', 'scari', 'made', 'feel', 'better']",0.0
"['cake', 'sure', 'look', 'good', 'took', 'one', 'ok', 'ummm', 'good', 'tk']",0.0
"[""that'"", 'shame', 'next', 'time', 'hon', 'yeah', 'tea', 'thursday', 'would', 'delight', 'thank', 'bestest', 'si', 'law', 'x']",0.0
"['happi', 'birthday', 'mommi']",0.0
"['thank', ""we'r"", 'still', 'pass', 'around', 'germ', ""we'r"", 'surviv', 'miss', 'anyth']",0.0
"['awesom', 'run', 'report', 'see', 'bald', 'eagl', 'lighthous', 'hangout', 'last', 'ran', 'discoveri', 'park']",0.0
"['good', 'morn']",0.0
"['look', 'apart', 'weekend', 'found', 'one', 'like', 'hubbi', 'go', 'today', 'tri', 'rent', 'one', 'apart', 'cross', 'finger']",0.0
"['lmï', '¿', '½', 'ï', '¿', '½', 'oï', '¿', '½', 'job', 'funn']",0.0
"['haha', 'love', 'way', 'u', 'put', 'lift', 'feet', 'ground', 'spin', 'us', 'around', 'make', 'us', 'crazier']",0.0
[],0.0
"['oh', ""that'"", 'babi', 'pictur', 'tri', 'convinc', ""i'm"", 'still', 'cute', 'heheh']",0.0
"['...', 'dont', 'act', 'like', 'impress']",0.0
"[""i'm"", 'sure', 'enjoy']",0.0
"['happi', 'star', 'war', 'day', 'may', 'th']",0.0
"['bed', 'def', 'beat', 'gym', 'morn', '...', 'still', 'snuggl', 'w', 'spike']",0.0
"['chillin', 'wassup', 'ayo', 'cali', 'day', 'start', 'idk', 'u', 'r', 'u', 'gud', 'day', 'ya', 'diggg']",0.0
"['thank', 'much', 'nice', 'happi', 'hear', 'voic', 'realli', 'start', 'someth', 'good', 'xo']",0.0
"['cute', 'miss', 'puppi', 'school', ""now'"", 'time']",0.0
"['ah', 'easi', 'receiv', 'new', 'link', 'reegi', 'rig']",0.0
"['wrote', ""tomorrow'"", 'dworld', 'show', 'follow', 'get', 'feed', 'soon', 'mine', 'see', 'first']",0.0
"['hey', 'peopl', 'dont', 'hate', 'ground', 'haha', 'im', 'sat', 'eat', 'appl', 'watch', 'death', 'note', 'anim']",0.0
"['big', 'damn', 'deal', 'fun']",0.0
"['total', 'got', ';)', 'think', 'awesom']",0.0
"['lol', 'true', ""i'v"", 'keep', 'eye', 'arent', 'tech', 'savvi', ""i'v"", 'alright', 'thu', 'far']",0.0
"[""i'll"", 'listen']",0.0
"['school', 'pm', 'keon', ""chonie'"", 'class', 'good', 'day']",0.0
"['pretti', 'one', 'hell', 'show', 'non', 'less']",0.0
"['happi', 'nurs', 'week', 'first', 'one', ""rn'""]",0.0
"['move', 'today', ""i'm"", 'excit']",0.0
"['back', 'athen']",0.0
"['lmao', ""i'm"", 'glad', ""i'm"", 'one']",0.0
"['proud', 'cevich', 'bellini', 'turn', 'well', 'love', 'smell', 'fresh', 'flower', 'hous']",0.0
"['ye', 'cant', 'wait', 'hope', 'vip', 'pass', 'help', 'sinc', 'peopl', 'alreadi', 'campin', 'hahah']",0.0
"['cn', 'gt', 'twit', 'frm', 'u', 'pl', 'hva', 'gr', 'shw', 'nyt']",0.0
"['well', '...', 'minu', 'relat', 'greg', '...', 'lol', '...', 'kid']",0.0
"['soo', 'love', ""beyonce'"", 'song', 'smash']",0.0
"['sanjaya', 'forev', 'hahahahahaha']",0.0
"['lol', 'new', 'diet', 'plan', '...', 'ran', 'late', 'wrk', 'hav', 'chanc', 'make', 'lunch', 'ate', 'lot', 'got', 'hm']",0.0
"['hilari', 'act', 'say', 'littl', 'word', '...', 'gum', 'gross', 'hub', 'say', 'torment']",0.0
"['heyyy', 'wat']",0.0
"['um', '...', 'happi', 'star', 'war', 'day', 'btw', 'cheer', 'scruffi', 'look', 'nerfherd', 'hot', ""ami'""]",0.0
"['...', 'thank', 'everybodi', 'wonder', 'feedback', 'happilett']",0.0
"[""i'v"", 'brush', 'teeth', 'im', 'eat', 'chocol', 'right', 'ha-ha', 'share']",0.0
"['last', 'full', 'week', 'school']",0.0
"['shop', '...']",0.0
"['welcom', 'hun', 'amaz', 'peopl', 'make', 'sure', 'say', 'hello']",0.0
"['evid', 'convict', 'absolut', 'hilari', '..', 'make', 'day', 'everi', 'time']",0.0
"['alreadi', 'good', '...', 'got', 'meet']",0.0
"['love', 'jeff', 'lynn', 'enjoy', 'sitar', 'work', 'kinda', 'weird', ""s'pose""]",0.0
"['yeah', 'made', 'twitter']",0.0
"['call', 'later', 'tell', 'weekend', 'easier', 'phone']",0.0
"[""that'"", 'good', 'part', 'know', 'anyon']",0.0
"['good', 'afternoon']",0.0
"['f', 'kin', 'great', 'day', 'graham']",0.0
"['shake', 'shake', 'shake', 'shake', 'shake']",0.0
"['hope', ""y'all"", 'enjoy', 'musicboat', 'cruis', 'tough', 'job', 'haha']",0.0
['silli'],0.0
"['seat', 'nice', 'place', 'go']",0.0
"['haiszt', '..', 'im', 'offic', 'noth', 'tweet', 'haha', 'fun']",0.0
"['test', '...', 'hey', 'gotta', 'add', 'someon', 'follow']",0.0
"['ah', 'seen', 'either', 'way', 'get', 'experi', 'fantasi', 'sound', 'shock', 'wave', 'vacuum', 'space', 'heh']",0.0
"['cant', 'wait', 'home', 'snuggl', 'puppi', 'fianc']",0.0
"['happi', 'keve', 'earli', ""mother'"", 'day', ""let'"", 'quiet', 'drove', 'night', 'sleep']",0.0
"['listen', 'la', 'la', 'land', 'love']",0.0
"['whoo', 'hoo', 'congrat', 'get', 'lb']",0.0
"['get', 'readi', 'meet', 'laura', 'train', 'even', ""i'm"", 'sick']",0.0
"['okay', 'yesterday', 'good', 'went', 'food', 'shop', 'cook', 'chicken', 'taco', 'bake', 'cooki', 'back', 'work']",0.0
"['think', 'got', 'fix', 'woo', 'hoo']",0.0
"['want', 'give', 'quick', 'welcom', 'thank', 'follow', 'follow', 'look', 'frward', 'tweet', 'w']",0.0
"['good', 'luck', 'first', 'day']",0.0
"['finish', 'first', 'workout', 'jillian', 'michael', 'day', 'make', 'cut', 'program', 'feel', 'great', 'hope', 'eat', 'good']",0.0
"['kl', 'drink']",0.0
"['appl', 'done', 'impress', 'thing', 'almost', 'year', 'old', 'macbook', 'except', 'pour', 'coffe', 'keyboard']",0.0
"['c', 'key', 'state', 'work', 'yay']",0.0
"['indian', 'food', 'middl', 'wale', 'typic', 'huh']",0.0
"['excus', 'night', 'shift', 'got', 'orphan', 'lamb', 'local', 'farmer', 'cheat']",0.0
"['eh', 'realli', 'nice', 'girl', 'miss', 'youuu']",0.0
"['pick', 'copi', 'print', 'brochur', 'bwrc', 'excit']",0.0
"['pug', 'readi', 'go', 'devic', 'updat', 'feel', 'free', 'bombard', 'time', 'time', 'actual', 'get', 'someth', 'done']",0.0
"['im', 'fine', 'also', '..', 'way', 'earli', '..', 'lol', '...', 'soo', 'r', 'ur', 'dog', 'kut', '..', 'def', 'want', 'pit', 'lol']",0.0
"['thank', 'thought', 'might', 'want', 'flower', 'today']",0.0
"['makin', 'horni']",0.0
"['ye', 'realli', 'time', 'day', 'xxx']",0.0
"['wake', '...', 'work', '...', 'happi', 'gonna', 'great', 'day', 'today', '...', 'see', '..', 'im', 'sore', 'run', 'yesterday']",0.0
"['listen', 'onlin', 'radio', 'oldi']",0.0
"['cherri', 'italian', 'ice', 'fave', 'want', 'get', 'local', 'rita', 'twitter', ""they'll"", 'send', 'daili', 'flavor']",0.0
"['wool', 'time', 'top', 'cote']",0.0
"['say', 'livejourn', 'bee-eye-tee-see-hedg', 'dum', 'dee', 'dum', 'ok', 'back', 'work']",0.0
"['appar', 'today', 'happi', 'star', 'war', 'day', ""i'm"", 'suppos', 'say', 'may', 'th']",0.0
"['haha', '...', 'may', '..', 'hehe', '..', 'might', 'import', 'love', 'heat', '...', 'love', 'play', 'footbal', 'hot', 'day', '...']",0.0
"['textmat', 'crash', 'first', 'time', 'month', 'bad', 'actual', 'textmat']",0.0
"['someon', 'chemic']",0.0
"['big', 'boss', 'week', '..', 'small', 'yay', 'free', 'lunch', 'offic', 'today', 'big', 'yay']",0.0
[],0.0
"['great', 'idea']",0.0
"['nobodi', 'better', 'www.traveljunky.com', 'even', 'half', 'good']",0.0
"['yay', 'proud', ""i'm"", 'even', 'sarcast', 'even', 'though', 'told', 'shut', 'fuck']",0.0
"['yeah', 'plan', 'actual', 'got', 'kinokuniya', 'discount', 'card', ""i'm"", 'go', 'splurg', 'worri', 'overwhelm']",0.0
"['got', 'jagk', 'shirt', 'mail', 'omg', 'love', 'see', 'saturday']",0.0
"['go', 'beauti', 'day']",0.0
"['lmao', 'funni', 'thank', 'share', '...', 'need', 'laugh']",0.0
"['ahh', 'yay', 'gonna', 'get']",0.0
"['earli', 'start', 'today', 'rain', 'mile']",0.0
"['guess', 'internet', 'hous', 'rais', 'hand', 'dial']",0.0
"['h', 'lamb', 'meet', 'fun', 'sunni', 'yay', 'play', 'hors', 'afternoon', 'clap', 'clap', 'clap']",0.0
"['thank', 'funni', 'caus', 'true']",0.0
"['lay', 'pool', 'take', 'nap', 'agenda', 'day']",0.0
"['got', 'back', 'work', 'ot', 'na', 'naman', ""what'"", 'new']",0.0
"['shout', 'sanjeev', 'thank', 'first', 'follow', 'twitter']",0.0
"['high', 'dri', 'goin', 'ice', 'cream', 'best', 'friend']",0.0
"['thank', 'tri', 'board']",0.0
"['nice', 'yo', 'live', 'buddi']",0.0
"['ye', ""he'"", 'realli', 'back', 'wait', 'day', 'arriv', 'final', 'gale', 'back', ""i'm"", 'po', '..']",0.0
"['tonight', ""northland'"", 'newscent', 'kick', 'week', 'long', 'look', 'great', 'summer', 'getaway', 'northland', 'miss']",0.0
"['yep', 'live', 'learn']",0.0
"['good', 'mornin', 'today', 'end', 'earli', 'woo', 'gonna', 'work', ""rick'"", 'surpris', 'project', 'due', 'tuesday']",0.0
"['love', 'nd', 'half', 'even', 'day', 'orch', 'jazz', 'band', 'daddi']",0.0
"['wish', 'happi', 'monday', 'wonder', 'start', 'week', 'make', 'good', 'one']",0.0
"[""that'"", 'good', 'attitud']",0.0
"['good', 'day', 'lake', 'mirror', 'kid', 'happi', 'get', 'clean', 'cabin', 'today', '...', 'err', 'two', 'outta', 'three', ""ain't"", 'bad']",0.0
"['glad', 'got', 'laugh']",0.0
"['thank', 'new', 'first', 'time', 'japa', 'dog', 'custom', 'twitter', 'spread', 'word', 'like', 'new', 'custom']",0.0
"['well', ""i'm"", 'good', 'morn', 'brunch-ish', 'took', 'exam', 'think', 'good']",0.0
"['ohhh', 'realli', 'want', 'see', 'coralin', 'seem', 'realli', 'good']",0.0
"['name', 'brand', 'dairi', 'even', 'call', 'semi-sweet', 'dark', ""i'll"", 'tri', 'get', 'helloveggi', 'store']",0.0
"['son', 'back', 'school', 'today', 'feel', 'much', 'better', 'sick', '...', 'stop', 'eat']",0.0
"['hi', 'everyon', 'hope', 'good', 'week']",0.0
"['bye', ""y'all"", 'wolverin', 'soon', 'ooaf', 'hugh', 'jackman', 'tell', 'ya', 'sctrahc', 'anytim', ';)']",0.0
"['listen', 'song', 'shatter', 'tynisha', 'keli', 'www.myspace.com/tynishak']",0.0
"['supernatur', 'mega', 'good', ""i'm"", 'bed', 'urgh', 'long', 'day', 'school', 'tomorrow', 'x']",0.0
"['today', 'plan', 'take', 'music', 'histori', 'final', 'catch', 'movi', 'movi', 'theatr']",0.0
"['love', 'thi', 'self', 'keep', 'simpl', 'learn', 'tai', 'chi', 'aim', 'today', 'beat', 'ankl', 'less', 'swollen', 'negoti', 'vacat']",0.0
"['day', 'new', 'begin']",0.0
"['ta', 'much', 'happi', 'b-day', 'g-son']",0.0
"[""shakti'"", 'celebr', 'th', 'birthday', 'today']",0.0
"['good', 'luck', 'tonight', 'fun']",0.0
"[""can't"", 'wait', 'defin', 'go', 'amaz', 'michel']",0.0
"['live', 'twitter', 'quiet', 'race', 'recov', 'celebr', 'ps', 'fem', 'st', 'marathon', 'wow']",0.0
"['yay', 'iphon', 'good', 'fun']",0.0
"['hi', 'susan', 'read', 'blog', 'realli', 'good', 'look', 'forward', 'tweet', 'updat']",0.0
"['rain', 'make', 'good', 'studi', 'day', 'almost', 'done']",0.0
"['come', 'back', 'hors', 'ride', 'brilliant', 'day']",0.0
"['morn', 'sunshin']",0.0
"['noth', 'sweeter', 'year-old']",0.0
"[""that'"", 'relief', 'feel', 'better', 'know', 'hereditari', 'fun']",0.0
"['nice', 'meet', 'best', 'bring', 'along']",0.0
"['look', 'forward', 'new', 'album']",0.0
"['feel', 'realli', 'good', 'perform', 'ap', 'govern', 'polit', 'exam', 'morn', 'go', 'lunch', 'krista']",0.0
"['weekend', 'start', 'healthi', 'lifeestyl', 'diet', ""let'"", 'see', 'goe', 'keep', 'ya', 'post', 'progress']",0.0
"[""i'v"", 'eat', 'cheeto', 'morn', '..']",0.0
['nice'],0.0
"['morn', 'hope', 'super', 'day', '...', 'enjoy']",0.0
"['silli', 'wendi', 'know', 'speak', 'french', 'hour', 'studi', 'ride', 'begin']",0.0
"['maddi', 'start', 'work', 'watch', 'world']",0.0
"['someon', 'said', 'wolverin', 'feel', 'like', 'watch', 'x-men', ""they'r"", 'right', 'back', 'busi', 'propos', 'yippi']",0.0
"['done', 'class', 'freshman', 'year']",0.0
"['spell', 'name', 'alyson', 'ali', 'short', 'spell', 'best']",0.0
"['shanghai', 'also', 'realli', 'excit', 'precis', 'skyscrap', 'galor', 'good', 'tweep', 'china', 'sh', 'bj']",0.0
"['heh', 'move', 'hous', 'piu', 'pep', 'ralli', 'cheer', 'band']",0.0
"['ten', 'minut', 'shop', 'demi', 'lovato-back', 'around', 'demi', 'lovato-behind', 'enemi', 'line', 'seen', 'titan', 'trailer', 'realli', 'good']",0.0
"['happi', 'star', 'war', 'day', 'may', 'th']",0.0
"['happi', 'franki', 'back', 'franc', 'xx']",0.0
"['drink', 'trainer', 'brand', '..']",0.0
"['say', 'happi', ""mother'"", 'day', 'mom']",0.0
"['love', 'two', 'favorit', 'show', 'acronym', 'lol']",0.0
"['awww', 'glad', 'know', 'littl', 'sweet', 'leigh', 'good', '...', 'thank', 'updat', 'howi']",0.0
"['yay', 'coutch', 'couch']",0.0
"['current', 'munch', 'babi', 'carrot', 'nom', 'nom', 'nom', 'nom', '...']",0.0
"['haha', 'excit', 'wat', 'look', 'like']",0.0
"['aww', 'thank']",0.0
"['think', 'sg', 'wonder']",0.0
"['watch', 'african', 'music', 'show', 'tele', 'love', 'ittt']",0.0
"['seen', 'fifth', 'element', 'make', 'super', 'green', 'lot', 'funnier']",0.0
"['excel', 'chiang', 'mai', 'definit', 'possibl', 'next', 'vacat', 'stop', 'thank', 'info']",0.0
"['crazi', 'gone']",0.0
"['take', 'mum', 'jewelleri', 'shop', 'coffe', 'mother', 'day']",0.0
"['show', 'time', 'babi', 'bye', 'bye', 'tweeter']",0.0
"['well', 'would', 'seem', 'enter', 'nine', 'individu', 'without', 'ssn', 'itin', 'ein', 'accord', 'appl', 'hurray']",0.0
"['think', 'time', 'bed', 'good', 'night', 'twitt', ';)']",0.0
"['welll', '...', 'feed', 'other', 'mainli', 'shade', 'love', 'nativ', 'wildflow']",0.0
"['that', 'good', 'know', 'bet', 'look', 'like']",0.0
[],0.0
"['sooo', 'glad', 'stone', 'creek', 'coffe', 'follow', 'love', 'atmospher']",0.0
"['watch', 'hg-tv', '...', 'cute', 'carpent', 'guy', 'woo', 'hoo']",0.0
"['zapato', 'trashcan', 'nacho', 'epic', 'night']",0.0
"['see', 'star', 'trek', 'notic', 'went', 'littl', 'crazi', 'len', 'flare']",0.0
[],0.0
"['home', 'yogurt', 'factori', 'love', 'yogurt', 'also', 'hung', 'uncl', 'luci']",0.0
"['go', '...', 'appar', 'properli', 'set', 'datetim', 'twitter', 'respons', 'need', 'test']",0.0
"['mother', 'day', 'classic', 'went', 'realli', 'well', 'despit', 'cold', 'start']",0.0
"['holi', 'crap', 'em', 'stasher', 'rain', 'jacket', 'new', 'best', 'friend']",0.0
['thank'],0.0
"['got', 'home', 'dinner', 'realli', 'realli', 'full', 'mom', 'said', 'dad', 'bought', 'soni', 'ak', 'holyyi']",0.0
"['great', 'song']",0.0
"['compiment', ""i'm"", 'glad', 'good', 'time']",0.0
"['hahaha', 'n', ""i'm"", 'u']",0.0
"['went', 'resteraunt', 'nyc', 'aaamaz']",0.0
"['ye', 'win']",0.0
"['miss', 'love', 'boy']",0.0
"['laugh', ""that'"", 'like', 'win']",0.0
"['everyth', 'better', 'lightsab']",0.0
"['gonna', 'take', 'good', 'care', 'littl', 'babi', ""he'"", 'gonna', 'strong', 'boy', ""that'"", 'sure']",0.0
"['birthday', 'week', 'today']",0.0
"['look', 'class', 'water', 'splash', 'look', 'real', 'look', 'forward', 'review', 'copi', ';)']",0.0
"['aww', 'ya', 'show', 'us', 'mum', 'proud', 'kid', 'let', 'everyon', 'know']",0.0
"['make', 'perfect', 'sens', 'guess', 'earth', 'thank', 'repli']",0.0
"['omg', 'bring', 'back', 'high', 'school', 'day']",0.0
"['mere', 'fact', 'twitter', 'someon', 'read', 'matter', 'p', 'love', 'song', 'graviti']",0.0
"[""nina'"", 'high', 'hang', 'ninah', 'taylor', 'day', 'theyr', 'awesom', 'get', 'go', 'home', 'tomorrow', 'see', 'mom', ""nina'"", 'low', 'nada']",0.0
"['alway', 'good', 'idea']",0.0
"['wonder', 'home', 'wed', 'love', ""youre'""]",0.0
"['...', 'ok', 'soooo', ""i'v"", 'got', 'u', 'palm', 'hand']",0.0
"['love', 'would', 'never', 'thought', 'icarli', 'version', 'beani', 'babi', 'xd']",0.0
"['haaah', 'make', 'card', 'mother', 'day', 'listen', 'musicc']",0.0
"['lol', 'get', 'bed']",0.0
"['get', 'right', 'think', 'obsess', 'hyde', 'voic', ""i'v"", 'chosen', 'guitar', 'song', 'learn', 'summer', 'time', 'perfect', 'pick']",0.0
"[""can't"", 'wait', ""daughtry'"", 'new', 'album', 'ack', 'two', 'month']",0.0
"['least', ""there'"", 'deni', 'nerd', 'part']",0.0
"['thank', 'much', 'everyon', 'came', 'speakeasi', 'last', 'night', 'hit', 'wonder', 'see', 'fun', 'june', 'awesom']",0.0
"[""i'm"", 'make', 'mommi', ""mother'"", 'day', 'present', 'love']",0.0
"['wait', 'jona', 'come']",0.0
"['aaaww', ""that'"", 'good', 'know', ""i'm"", 'glad', 'jame', 'great', 'love', 'guy', 'kiss', 'venezuela']",0.0
"['well', 'suck', 'except', 'compani', 'go', 'kelli']",0.0
"['success', 'anoth', 'paper', 'demolish', 'rock', 'god', 'live', '...', 'well', 'go', 'ye', 'celebr', 'awesom', '...']",0.0
"['psych', ""mother'"", 'day', 'gkr', 'party--and', 'teach', 'mom', 'dad', 'basebal']",0.0
"['next', 'birthday', ""mother'"", 'day', 'favorit', 'day', 'year', 'one', 'day', 'feel', 'guilti', 'slack', 'littl', 'aaaahh', '...']",0.0
"['perfect', 'day', 'flute', 'quartet', 'morn', 'web', 'market', 'afternoon', 'barri', 'star', 'trek', 'even']",0.0
"['watch', 'next', 'day', 'air']",0.0
"['proud', 'mother', 'son', 'couisn', 'spend', 'nite', 'boyz', 'nite', 'drive', 'crazi', 'luv', 'em', '..']",0.0
"['belt', 'next', 'normal', 'fabul', 'even', 'choic']",0.0
[],0.0
"['spend', 'first', 'night', 'new', 'place']",0.0
"['decid', 'myspace', 'wayi', 'better']",0.0
"['neep', 'nap-tak', 'nap', 'respect', 'ur', 'bodi', 'love']",0.0
"['u', 'get', 'show', 'u', 'hotspot', 'dont', 'kno', 'come', 'shoppin', 'lol']",0.0
"['bake', 'cake', 'watch', 'movi']",0.0
"['watch', 'cav', 'game', 'lebron', 'jame', 'newest', 'love', 'pt', 'cav', 'lebron']",0.0
"['visual', ""i'm"", 'smile', 'see']",0.0
[],0.0
"['photo', 'like', 'da', 'cooolooorss', 'composit', 'great', 'scribkin']",0.0
"['well', 'ether', 'buy', 'dvd', 'wailt', 'till', 'juli', 'see', 'secret', 'episod', 'episod']",0.0
"['ye', 'youtub', 'may', 'th', 'made', 'feel', 'x', 'better', 'halari']",0.0
"['got', 'nap', '..', 'relax', 'night']",0.0
"['well', 'thank', 'darl', '...', 'pleasur', 'shop', '...', 'see', 'first', 'pic']",0.0
"['oh', 'man', 'great', 'nap', 'still', 'alittl', 'tire', 'pizza', 'dinner']",0.0
"['yeah', 'part', 'lab', 'part', 'spaniel', '..', 'energi', 'hehe', 'love', 'death']",0.0
"['yay', 'lucki', ""what'd""]",0.0
"['twitter', 'fam', 'hop', 'back', 'aim', 'went', 'ghost', 'lolz', 'sowwi']",0.0
"['boy', 'graduat', 'proud']",0.0
"['yep', 'b-day', 'kiss', 'gonna', 'happen', 'right']",0.0
[],0.0
"['finish', 'watch', 'role', 'model', 'hilari', 'debat', 'whether', 'go', 'hmmm', '...']",0.0
"['heylo', 'johnn', '(:', 'im', 'huge', 'fan', 'hope', 'ur', 'day', 'awesome', 'cuzz', 'im', 'home', 'sick', 'kinda', 'less', 'awesom', '..', 'anyway', '..', 'peac']",0.0
"['went', 'shop', 'lil', '...', 'deserv', '...', 'night', 'town', 'big', 'citi', 'norfolk']",0.0
"['oh', 'need', 'stop', 'could', 'use', 'ego', 'boost']",0.0
"['wish', 'see', 'clip', 'show', 'host', 'hotti', 'shawn', 'ye', 'still', 'hotti']",0.0
"['spend', 'qualiti', 'time', 'famili', 'god', 'know', 'need', 'right', '...']",0.0
"['happi', 'earli', 'mother', 'day']",0.0
"['make', 'friend', '..', 'real', 'life', 'internet', '..', 'ever', 'level', 'peopl', 'comfort', '..']",0.0
"['walk', 'block', 'today', 'ate', 'delici', 'black', 'white', 'cooki']",0.0
"['ha', 'ha', 'ha', 'know', 'love', 'love']",0.0
"['sometim', 'feel', 'pathet', 'go', 'bed', 'earli', 'oh', 'well', 'total', 'get', 'clam', 'chowder', 'tomorrow', '=d']",0.0
"['foreverr', 'almost', 'happi', ""mother'"", 'dayi', 'yay', ':]']",0.0
"['enjoy', 'view', 'sg', 'flyer']",0.0
"['let', 'know', 'turn']",0.0
"['feel', 'insid', 'oh', 'send', 'sky', 'high', '...']",0.0
"['gooni', 'project', 'garag', 'door', 'friend', 'amaz']",0.0
"['figur', 'bounc']",0.0
"['...', ""i'm"", 'happi', 'guy', 'congratul']",0.0
"['good', 'luck', 'tonight', 'boy']",0.0
"['saw', 'hannah', 'montana', 'movi', 'today', 'best', 'awesomee', 'hannah', 'miley', 'rock', 'lol']",0.0
"['concert', 'hope', 'make', 'guest', 'appear']",0.0
"['new', 'twitter', 'cool', 'convers', 'neighbor']",0.0
"['awesom', ""i'm"", 'glad', 'like', 'fyi', 'platinum', 'note', 'free', 'upgrad', 'summer']",0.0
"['bbq', '...', 'yum', 'im', 'full']",0.0
"['love', 'video', 'inspir', 'mr', 'lesli', ""can't"", 'wait', 'new', 'album', 'still', 'rock', 'debut']",0.0
[],0.0
"['complet', 'forgot', 'mothersday', 'today', '..', 'lol', 'happi', 'mothersday', 'beauti', 'mum']",0.0
"['glad', 'hear', 'made', 'hear', 'place', 'use', 'countri', 'look', 'forward', 'arriv']",0.0
"['nice', 'tweet', 'u']",0.0
"['pool', 'alcohol', 'cute', 'band', 'ask', 'saturday', 'night', 'fb']",0.0
"['new', 'cd', 'love']",0.0
"['surpris', 'parti', 'today', 'parti', 'tomorrow', 'funfunfun', 'need', 'finish', 'bug', 'project', 'o_o']",0.0
"['owl', 'citi']",0.0
"['happi', 'birthday', 'keshia', 'keshia', 'bo', 'beshia']",0.0
"['wow', 'noth', 'like', 'sale', 'perk', ""girl'"", 'even', 'huh']",0.0
"['aww', 'congrat', 'famili', ';)', 'send', 'picci', 'email']",0.0
"['first', 'session', 'yay']",0.0
"['person', 'someth', 'common', 'lol', 'jk', '...']",0.0
"['run', 'cpt']",0.0
"['big', 'up', 'sister', 'call']",0.0
"['hey', 'mate', 'fanci', 'finden', 'hea']",0.0
"['sang', 'shine', 'newsboy', 'car', 'holla']",0.0
"['whaaat', 'tha', 'hot', 'b', 'super', 'nice']",0.0
"['less', 'hr', 'graduat', 'go', 'tonight', 'celebr']",0.0
"['aww', 'cute', 'like', 'song', 'lot']",0.0
"['star', 'trek', 'rock', 'way', 'better', 'expect']",0.0
"['go', 'anoth', 'birthday', 'parti', 'tonit']",0.0
"['cook', 'breakfast', 'mom', 'happi']",0.0
"['congrat', 'bike', 'ride', 'today', '..', 'impress', 'inde', '..', 'ya', 'might', 'tour', 'de', 'franc', 'day']",0.0
"[""hubby'"", 'vet', 'get', 'anim', 'like', 'children', 'best', 'hope', 'ur', 'biz', 'go', 'well']",0.0
"['six', 'hour', 'left']",0.0
"['becuz', ""we'r"", 'honest', 'let', 'look', 'big', 'pictur', '..', 'happi', 'end', 'smile', 'face']",0.0
"['eatin', 'nacho', 'watchin', 'game', 'gotta', 'say', 'lebron', 'beast', 'anybodi', 'feel']",0.0
"['love', 'mom']",0.0
"['lol', 'mom', 'present', 'cost', 'dollar']",0.0
"['fuckin', 'awesom', 'super', 'sexi', 'stud', 'muffin', 'beast', ""how'"", 'sound']",0.0
"['hope', 'guy', 'fun', ""can't"", 'wait', ""ya'll"", 'back', 'wilmi', 'without']",0.0
[],0.0
"['still', 'sick', 'still', 'love', 'reveng', 'possibl', 'reveng', 'come']",0.0
"['wish', 'would', 'admit', 'new', 'lovah']",0.0
"[""i'm"", 'feel', 'better', 'someth', 'tummi']",0.0
"['csi', 'ny', 'come', 'back', 'au', 'sex', 'lie', 'silicon', 'se', 'evryon', 'east', 'coast', 'tune', 'tonight', 'pleasee']",0.0
"['came', 'back', 'hang', 'friend', 'cocktail', ""i'm"", 'drunk', 'feel', 'good', 'hope', ""everyone'"", 'well']",0.0
"['love', 'cairn', 'clan']",0.0
"['relax', 'busi', 'week', 'tediou', 'saturday', '. . .']",0.0
"['hope', 'speedi', 'recoveri']",0.0
"['well', ""i'm"", 'tri', 'get', 'rid', 'lot', 'stuff', 'could', 'come', 'pillag']",0.0
"['learn', 'play', 'wait', 'love', 'p', 'nk', 'acust', 'guitar', 'epic']",0.0
"['left', 'messag', 'hope', 'get']",0.0
"['finish', 'eat', 'sushi', 'ladiez', 'get', 'shwasteddd']",0.0
