tweet_id,content,target
1753031565,Moms everywhere stop what you are doing and get a good night sleep for tomorrow its your childrens turn to pamper you.  enjoy your day,1.0
1753031678,"@andrewkfromaz Thanks dear, I know this, but I appreciate the validation as always",1.0
1753031719,@frombecca Oh yum - rhubarb. These links are fab. Thanks,1.0
1753031741,@REALConformist I loveeee cashis  ms. Jenkins is my shitttt!!!,1.0
1753031790,@caatheedee maybe you should greet her for good.,1.0
1753031862,shoutout to all the beautiful moms out there that these niggas dont appreciate! some one cares Happy Mothers Day!,1.0
1753031994,going to church  god bless you all.,1.0
1753032079,Laying in bed with a book &amp; some beautiful music.  thank you kaki &amp; nicholas sparks.,1.0
1753032097,"@SharneseLaNier Thanks hon, doing great and yourself? Happy Mothers Day",1.0
1753032199,i'm going to try to get some sleeeeeeep. goonight twitter  have a nice mother's day.,1.0
1753049334,"@Meshel_Laurie sending love, blessings &amp; healing thoughts to you &amp; family  peace",1.0
1753049558,feelin a bit 'dangerous'. off to watch tha vids  http://bit.ly/9X0Us,1.0
1753049583,nice night  bed time; work from 4:30-8:45 tomorrow,1.0
1753049668,Happy Mother's Day to all mothers,1.0
1753049793,Dancing in the rain makes of complete,1.0
1753049951,@michaellington hahaha that made me laugh,1.0
1753050199,"@BrisbaneGirl I like tweetie better, that is what I use all the time",1.0
1753050325,"@Afrykah Happy Mothersday btw! Look at the bright side, you can chill all day today",1.0
1753050363,Happy Mothers Day to all the Mommies!,1.0
1753050370,Still totally excited that my oldest friend @Spencesaur has twitter. I luff my Spencer! Even though he has rabies,1.0
1753050392,@lavvocato got it. Welchs grape too please,1.0
1753050425,Happy Mothers' day!,1.0
1753050481,@officialTila Your so down to earth..and REAL! I love that about you  woo! Tila Army!,1.0
1753050595,@JoelMadden great song even if i can't understand lol,1.0
1753050603,Reminiscing my old days by listening to old music.,1.0
1753050740,time for mimi's,1.0
1753050795,@jojowright I will bring you cases of mountain dew if you give @_Slamma_ 2 tixs to see taylor swift!,1.0
1753050839,@iNanz bet sexy; i added u on myspace!,1.0
1753050850,"If someone have a friendster profy!,.just add me!,.ayt!?,.lol!,.http://bit.ly/UsPlN !",1.0
1753050904,third date went well....moving on to fourth!!!!!!,1.0
1753051017,@solangeknowles HAPPY MOTHERS DAY  I hope you'll have a great day today,1.0
1753051129,Back from hospital. Doc says I'll live,1.0
1753051180,@AaronLHB you got her a watch? Thts sooooo sweet,1.0
1753051235,Wango tango!!! Good night all,1.0
1753051305,HAPPY MOTHER'S DAY,1.0
1753051432,@tldavidson Totally!!! Rock onnnn!,1.0
1753051436,is addicted to the pet society app on facebook,1.0
1753051444,@adnamay Yup  On to Mother's Day. Any plans for your birthday?,1.0
1753051479,"@cloud79 I thought the same thing, but felt a bit better when I saw no less than 5 other cameras there",1.0
1753051656,I'm emailing my best friend Deanna with my yahoo account. Emailing is FUN.  &lt;3,1.0
1753051788,no clubs...no parties...ive spent my friday and saturday night workin on music and am quit content,1.0
1753051824,I'm Christine and I'm a friggin' shopaholic. Check out my new coat  Had to promise someone I wouldn't spend for 2 weeks after buying this,1.0
1753051839,Goodnight fellow twitters and tj ststas,1.0
1753051947,&quot;The weather outside is weather&quot; hahah made me feel better,1.0
1753052017,@liltwist twist cld u follow me  ill love u forever,1.0
1753052040,@tweerrerbot  Well I was following you because I think your interesting ... and I was right,1.0
1753052181,Great day...Rode the beach cruisers into town to see Culver City Antique Car Show. Found my next bike.   http://twitpic.com/4wn71,1.0
1753052257,@prateek_agwl Talking to whom? This 'Shah Rukh Khan' is an imposter here... LOL! BTW thanx for the follow...,1.0
1753052362,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,1.0
1753052380,Cum fiesta at my house in my mouth  hit me up for the password,1.0
1753052468,"@guittaraxx Trust me, that's a GOOD thing. Your 40-something self will thank you.",1.0
1753052537,Seeing my brother graduate tomorrow. Should be fun.,1.0
1753052594,@B_Wright THANK YOU! &quot;Return of the Mack&quot; is THE jam!,1.0
1753052843,"@Toongen before he could do it. So, so sad. You should read it",1.0
1753052960,"@filos @elliottucker thanks for the r/t, I was hoping I had some *classy* followers",1.0
1753052995,"@DawnRichard Dawwwwwwwwwwwwn, I hit u back and told u y..........so please Read it, and pray before u decide",1.0
1753053104,is going home after an awesome time with the peeps,1.0
1753053248,Signing off for the night. Watching &quot;The Reader&quot; and I'm sure I'll snooze off at some point. Good night all,1.0
1753053346,it's midnight.,1.0
1753053426,drunkfda twittering is lone of my favorite hobbies&lt;3 being drunk is my PROFESSIONNNNN,1.0
1753072218,"@suppz yeah, but Mr. Mom's I would say, appreciate their wives much more than the avg dad   I have a new found respect for mothers now",1.0
1753072302,random night of fun  now im chillin at home.. happy mothers day!,1.0
1753072427,my hair doesn't look completely retarded. success,1.0
1753072514,"To every mom, mommy and mother, Happy Mother's Day   Hope you all do something special and fun today.",1.0
1753072839,@Immunerock Good luck on Monday!  Keep on rockin',1.0
1753072899,@a_tall_blonde   ~~Hello~~~  and thanks for the follow.,1.0
1753072905,back from melly's party... i had fun...  i'm sleepy now...,1.0
1753072909,@chillman2 dude... Can you really be a bachelor at this point?? Don't worry about it.,1.0
1753073008,watching Bones with Naty. Have made her a fan! Mission convert Naty: Success...now onto Mission convert Meagan,1.0
1753073031,"@pjhoody &quot;It's your birthday, so I know you wanna riiidddddeeee out!&quot; Have fun in the club",1.0
1753073075,On her way home from prom  so fun!,1.0
1753073204,eeehhh. my right eye's twitching. gonna go and watch Boystown. @camerontdf happy birthday!,1.0
1753073261,Had the Best lazy/really productive day ever. So many options lay ahead of me.  My only job is prioritize them  Thank u universe. -Luv DD,1.0
1753073275,"@David_Kaufer Well, I am crossing my fingers!  We have another year so, lots of hope in my heart! We will see! Thx! G'night!",1.0
1753073319,@BrainiacSociety have fun at the viper room tomorrow night  i know the fam out there will be in attendance to support all of yall,1.0
1753073340,@devyra lol you always make me happy.  i promise i won't. lol its only 1 silly. you are up late too my friend,1.0
1753073385,@khasabadmemory thanks for teaching me how to play a part of that song,1.0
1753073487,@SweetAmes - SO.... yeah. I VERY much appreciate that.,1.0
1753073592,@Milzyxx just hanging with my bestie,1.0
1753073637,@DebbieFletcher Happy Mothers Day! i hope tom got you something special! enjoy day!  xo,1.0
1753073652,haha @ playing fall out boy in a bar full of older people.  they's need to be educate.,1.0
1753073653,Mariana ~ Photography by Cassone's May 2009 Feature http://bit.ly/E2bjm  - Thanks so much,1.0
1753073780,Happy Mother's Day!,1.0
1753073797,The kids were awesome today! They loved the face painting!,1.0
1753073823,@doc18 awesome! cheers man! don't know if i'll have much money left after todays shopping spree though!,1.0
1753073869,@cacsb911 thank you cici  right back at ya!,1.0
1753073910,@angiemartinez happy mothers day ang,1.0
1753073989,"I forgot, Happy Mom's day.",1.0
1753074101,Michael Cera has a new movie!,1.0
1753074126,is resting. ahhhhh. I feel good,1.0
1753074153,Ryan Stiles is still the funniest man ever. Got some great news and some not great news tonight. So happy I could burst,1.0
1753074179,@howie_d It's a pleassure making you both smile.  Have a nice day and you are making me smile as well being on twitter.. aahhh nice..,1.0
1753074496,"@superannuation haha i'll keep that in mind  so far, i reckon i have enough money to stop my hair greying when i retire ;D",1.0
1753074751,"@DavidArchie : Hi, i think u should try Ph? in Vietnam, it's really quite delicious",1.0
1753074814,@HornyMe I was kiddin' with you. Shy is not a word i'd use to describe me,1.0
1753074934,/ happy mommy's day,1.0
1753075007,@PsychoBeauty word?? ima be there this summer....just move back with me  lol,1.0
1753075050,"@Tacquira anytime love..you looked beautiful! Next time your in nyc, hopefully we can link up! Enjoy your evening",1.0
1753075121,yum - mother's day lunch at The Food Business in Burnside was delicious! such a gorgeous day,1.0
1753075260,"colds nearly gone, yayness!! greys anatomy on tonight . . . . . .double yay!",1.0
1753075514,@camerontdf Happy Birthday  Hope you enjoyed us singing to you Wednesday &lt;3,1.0
1753075520,"This is the best E-commerce site, I hope you've watched the big bang theory. http://www.pennyblossoms.com/ Please hit &quot;buy now&quot;",1.0
1753075575,Hecks yeah. Jandy timsamlake is too rawesome!,1.0
1753075612,Daniel has won DSDS. His voice is great.,1.0
1753075696,listening to jubey snoring on the phone  hehe goodnight,1.0
1753075724,@christinawrites look who I found just for you  ---&gt;  http://twitter.com/DJT2009,1.0
1753075815,"@ferrao California waiting, every little thing's gotta be just right ? Putz, adoro essa banda",1.0
1753075898,@vimoh there are other signs too  of twitter addiction!!  Levels from 1 to 6.... LOL I am probably on level 4 ... lol,1.0
1753075907,"@ChesterBaker not so awesome now, huh? LOL",1.0
1753075936,love the sweet g'nights every night,1.0
1753076033,"@ScottATaylor Other than that, you are totally bereft of faults in every way",1.0
1753076044,Happy mothers day to all of you amazing moms!! Hope you have a wonderful day with your loved ones. You deserve it!!  You do a great job!,1.0
1753093982,"Wow.... I thought we'd only be gaming for 8 hours but here I am 13 hours later seeing the last person out. &lt;_&lt; Long session, but fun.",1.0
1753094024,I'm Still Celebrating My Bday Even Though It Was Friday,1.0
1753094037,@peter_rabbit_ I have been begining to think you are showing signs of becoming a sped haha  Love ya!,1.0
1753094160,I am at my grandparents place,1.0
1753094304,Recovery! The secret weapon of a Dba  glad 2 hav my files back,1.0
1753094338,@jtimberlake Very funny Thanks,1.0
1753094352,@Idolfanaddict haha. u can look up best week ever podcast on iTunes. it is May 1 episode  he seems more relaxed &amp; funnier than on Idol.,1.0
1753094374,I had a super cool dream last night. @TheEllenShow asked me and @danify to be on her show. Wooowww.  *hopes it will come true* ),1.0
1753094409,"@Seicra_The_BC well, in the end, everyone's happy (most of the time)",1.0
1753094447,Just used my last DVD-R for the Windows 7 ISO. Next batch will be Lightscribe dicsc - I want to see how that works,1.0
1753094557,"reality needs to check in. schools over. time to party  not tonight tho, im going to bed. night, night.",1.0
1753094619,@Austra Thank you for smoking!!!!!!  viennoziimiigi,1.0
1753094734,Oh Mother - Christina Aguilera. Happy Mothers' Day to all the mamas!  ilovemymommy! &lt;3,1.0
1753094743,"@mexecution your right, it is a great plant  i love it",1.0
1753094756,@BarryManilow Not been on for a while eh Barry lol.Tweet deck is like prehistoric lol,1.0
1753094770,"I am so grateful I am your daughter!  Happy Mother's Day, Okasan.  Thank you for everything... always!",1.0
1753094775,"Had a BLAST this weekend with my sweet girls in Vancouver, watching my awesome Celtic lads... AND I got to see Alissa! Now I'm home",1.0
1753094805,"Just had a great study time followed by a delicious Japanese meal with Arty! Now, trying to get back into the study mood",1.0
1753094861,@crazyness  o sweet i saw him last year with kenny &amp; sugarland will be with kenny this year.. i have seen them b4... love them.. gknight,1.0
1753094965,Stack on deck patron and sprite on ice baby he said I can have whatever I like... Right @ajaleigh?,1.0
1753094987,@burbleon hope your dreams don't come true,1.0
1753095030,@LimeIce *happy to help*,1.0
1753095035,@npyskater Thank you!,1.0
1753095037,@cherrythegreat hay naku!!madaya ka talaga ah hehe ..hey happy mothers day to your mom nga pala  @baditz and to your mom also,1.0
1753095041,@JasonBradbury Have a great Sunday wit the kids and Mickey,1.0
1753095060,@kerkat28 i posted it! let me know what you think? theres a really cute cut out in the back too.,1.0
1753095127,"ahhh, i FINALLY went to yogurtland.  i saved my spoon. hahaha.",1.0
1753095182,@starreemoon yes!  Glad you're coming.,1.0
1753095216,"tried oprahs free unfried kfc and loved it  i went back for another try and topped it with boba and wolverine.Chilled with pope,dave,ben",1.0
1753095264,Happy Mother's Day to all the mommies,1.0
1753095413,joininghe bandwagon.... wheeeeeeeeeeee.,1.0
1753095454,@EdoCH thanks!! Yes!! A lot!,1.0
1753095467,Watching some movie and playin on my computer.,1.0
1753095481,@WollemiPine Or nudge the partner! Good birthday/ christmas/ I just want to buy you something gift!,1.0
1753095534,@Shannannagin haha. Thanks Shannon.  3 out of 5 boats got first.,1.0
1753095562,Happy Mother's Day to all the mothers,1.0
1753095692,"@oscarrplz thanks oscc  i have been changing it up lately, and I like this layout the most &lt;33",1.0
1753095739,Thinkin' Twitter is interesting.,1.0
1753095835,Can't wait 4 a real bed!  haha,1.0
1753095855,@BB517  so far surprisingly good responses. My dad offered to airbrush the old logo on the wall..but I think that might be overkill,1.0
1753095984,@emilyjonesmusic  awww thank you,1.0
1753096182,"Just for fun: Jessica Alba weekly Twitter follower count: 35,138 (+5,468). This is starting to look like a movement.  @RealJessicaAlba",1.0
1753096231,slept for 11 hours after an exhausting but a fun fun out of town trip. high for the day so far? woke up to good ol' fried chicken,1.0
1753096309,@mileycyrus tell everybody i said happy mothers day!  love ya! #1 fan love you miley you rock,1.0
1753096317,@DinoLich I know! But I still want to see it,1.0
1753096320,"@GabrielSaporta @SUAREASY @NovarroNate you guys were absolutely amazing tonight, as always. thanks for always bringing the dance party.",1.0
1753096331,@Sayshunshow Hi  how are you doing ???  *just joined twitter...*,1.0
1753096343,shes so cute when shes sleepy,1.0
1753096414,"I'm addicted to the Jonas Brothers' new single 'Paranoid'! It's awesome!! If you haven't heard it already, go check it out!!",1.0
1753096486,@MariahCarey Happy Mom's Day!  Here in Spain it was last Sunday!! Any hint of when the first single will be out on radio? LYM!!  Mini,1.0
1753096510,"@xennyeh FUCK YEAH DUDE!!! I would ask how it was, but I already fucking know!  How're you?",1.0
1753096538,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,1.0
1753096552,Mothers day today!,1.0
1753096598,@JT_NigerianBoi thanks JT i also enjoyed it i will. r u following me? ill follow u back,1.0
1753096721,Drivin home and listenin to 50! fucking lightweights! left me stag! bullshit!  love you though  especially you toesha  haha HA!,1.0
1753096813,"It seems like everyone us watching X-Men now, I feel like I've started a revolution  feels nice",1.0
1753096846,Happy Mother's Day to all the moms out there! Just finished having lunch with my  relatives. I wuv you mommy and granny.  HAHAHA.,1.0
1753096878,"PB&amp;J makes me happier than anything else in the world  I love that when I'm tired, my demands are so simply met",1.0
1753096894,still awake.. will get some sleep i have to drive to Fortuna early.. Red Bull will guide me,1.0
1753096905,@bethharperwalsh @TaiLi22 @thesolutions @hippiekat from g's to gents season 1,1.0
1753097023,this one goes out to Jimmy Fallon and Justin Timberlake...doin' their Gibb Bros show on SNL  ? http://blip.fm/~5z1vd,1.0
1753097115,i have a whole day planned for my mom today that i know she will love!,1.0
1753097124,@suckaMC alright cool. See you tomorrow  thank you!,1.0
1753097349,"for some strange reason, 'paranoid' sounds like U2. but i love them too, so it's aaaaall good.",1.0
1753097467,Finally home  Gonna hit the hay n sleep till noon lol,1.0
1753097670,Happy Mother's Day to all the moms out there! Special shout to my momma...Luv ya! And Pat....even though you're a Jehovah's Witness,1.0
1753097671,@Scarlettx3 omg i forgot about that! you lucky thing! hope you have fun!!  x,1.0
1753097692,"@gretchenrubin I love this!!  our body should tell us how much sleep it needs, and its always good to be mindful at mealtimes",1.0
1753115218,@glennguan your test works fine for me  tweetdeck is so cool eh?,1.0
1753115233,@RetroRewind working out to your station - cool. Love yer music  kk back to the sweating part .....lol l8a xxx,1.0
1753115311,@crazymadzy hahahahah!! 04 would be the chief contributors. lol.,1.0
1753115396,happy 1 year! &lt;3,1.0
1753115428,wants to greet all the moms a Happy Mother's Day!!,1.0
1753115495,"@michellephant it was nice, we didn't stay long because we all got a hotel room.",1.0
1753115575,"Wooow, I haven't charged my iPod Touch all day today, and it's still ALIVE! That's so coolio",1.0
1753115598,is getting ready for an awesome service!  - http://tweet.sg,1.0
1753115601,@yvasquez82 Thank you sister!!,1.0
1753115651,happy mother's to all the moms out there..,1.0
1753115709,that was a fun bacontaco night,1.0
1753115825,"D-group Saturday's, with a little bit of football, an hour nap, 3 hours of soccer, basketball in the TSU and Yogurtland... Life's Good",1.0
1753115890,good morninï¿½everybody  happy mothers-day to every mom,1.0
1753115965,"@chachada1 Yeah im following you, Hun! Goodnight",1.0
1753116031,"spent a little too much $ at Wombat, but it's cool 'cuz it was time to take care of Tamara good.  YAY!",1.0
1753116334,Happy Mother's Day to all the moms out there!,1.0
1753116458,"just put the brats to bed, now im chillin with noodle",1.0
1753116484,"@Zac_Efron 17 Again was amazing! I have seen it three times! It's just hilarious, and you are fantastic!",1.0
1753116587,Happy Mother's Day to all the mothers.    Have a beautifully blessed day!,1.0
1753116652,Cultural tour 102 by loiusa's family: kangaroo sight-seeing in cemetary. Lovely,1.0
1753116738,happy mommy day!!,1.0
1753116825,"@melvin_16  Hope u had a lovely lunch Mel   Your Dad's place sounds nice , I love polished floorboards  .",1.0
1753117018,happy momies day!,1.0
1753117066,Ian is waiting for a very important pic,1.0
1753117092,@JENakaGorgeousB happy mother's day to your mom,1.0
1753117120,@TheUnclean Thanks. Busy as fuck is good in my book.,1.0
1753117201,@halian: Happy Mother's day to my Mother. Thank you for being such an awesome mother,1.0
1753117309,Had a nice chat with an old frnd... its been a while since v talked  was fun...,1.0
1753117470,@sarieee thanks for finding the amusing rubiks pictures tonight. making my evening via @chrisfreeman ...,1.0
1753117509,I have a better idea: need a couple hour of relax. bed time. Sweet dreams to everyone!  love u all,1.0
1753117531,@gnat So what does that make a queef,1.0
1753117569,Happy Mother's Day  http://bit.ly/LRSnG,1.0
1753117649,@officialTila that is my idea of good dinner  happy munchin,1.0
1753117957,@stuntazian I still have them!! Yay! Gonna eat some now,1.0
1753118030,@nianoelle Hey Nia! I used to be the PD at Hot 102.9 in Dayton. I met you in Cincinnati at the Wiz Christmas party. Hope all is well!,1.0
1753118179,finally gonna get sum sleep  that concert was crazy!!! God Bless those ministers!!!,1.0
1753118181,Now I'm off to bed - HAPPY MOTHER'S DAY ALL - HAVE A GREAT ONE,1.0
1753118221,made this for you when i got home from wango tango http://bit.ly/1UjzQ    what a wonderful day.,1.0
1753118225,@therealsavannah I know you would be successful. And you're just starting. You would do great in the coming years. Good luck to you,1.0
1753118227,Cant believe how lucky i am to have such an amazing boyfriend,1.0
1753118252,@marjamma What's your doggieï¿½s name? so cute... Same breed as the Obamaï¿½s,1.0
1753118253,Just got back from @LorenaJimenez 's party! Sooo much fun! Boom boom pow~ hahaha! ooh and I just told my mom happy mother's day,1.0
1753118286,"@smartiej Sounds lovely, hope you have a great day",1.0
1753118489,And on that note im going to bed happy mother's day to my mommy +&amp; all the other mom's out there love u lady,1.0
1753118547,Ive been passed out drunk for the passed couple of hours.  Good to go now,1.0
1753118568,"I don't think I've ever been up this early on a Sunday in a while. Meanwhile, the #bigweekend awaits!",1.0
1753118635,social was fun. Swam in the water in my boxers,1.0
1753118703,Happy anniversary to @tayloredot and @hellohouston. You know whyyyy. Three years baby!!!,1.0
1753118799,off to a date with vaahedh! -_- well...atleast its the last one,1.0
1753118806,@shaunduke That sounds like a good compromise.,1.0
1753118870,@LeslieCraig haha maybe someday I will be your publicist! that's what i am going to school for,1.0
1753135065,"FINALLY finished studying, 7 pages of double sided notes later... off to cook tea and dessert now. Happy Mother's Day!!",1.0
1753135276,is thinking what song to use for the next chilled edition video!,1.0
1753135278,I'M FEELING GREAT!,1.0
1753135354,The best thing I have ever done is carry and birth a child,1.0
1753135359,"http://bit.ly/5e7dr  this is cool, van helden.",1.0
1753135434,"Word to all those i call mom, and there are a lot of yall.. HAPPY MOTHERS DAY  i love you all!",1.0
1753135493,"@carinafox5 Wishing you a very Happy Mother's Day, Carina!!  Hugs...Joy",1.0
1753135613,@Sammysamsam5 That movie made me cryHARDCORE!!!!!  I loved it...,1.0
1753135643,@spahkleprincess it's my fave!,1.0
1753135937,"Happy Mother's Day to all the moms out there!  You are all amazing, and we would be nowhere without you!  Thanks for being our moms",1.0
1753136021,@azaxacavabanama  kashtam ! wonder what would be the similey  for CSK,1.0
1753136042,"a slightly less disturbed night, after a while, which is a Good Thing. Looking forward to some quality time with my toadtastic boy",1.0
1753136043,Watchin TV. HAPPY MOMS DAY.,1.0
1753136141,enjoying lazying around eating roses chocolates  x,1.0
1753136162,Finallyy done !! And done clean'n lay'n down time 4 bed.. goshh its 3 o'clock !! Lol nite nite twitta heads,1.0
1753136293,@rohanbabu I brought a buffalo 320gb for 3800...it has the fastest transfer rate for a usb hdd...I benchmarked it at 34mb/s on my comp!!!,1.0
1753136371,@princesssuperc you were amazing on snl!! loved it!,1.0
1753136422,"Pretty amazing weekend so far  but its bedtime ,, I'm exhausted ! Mothers day tomorrow  nighty night",1.0
1753136438,I loved Star Trek. It was so awesome. And the effects were brilliant! &quot;Live long and prosper.&quot; Hehe. I wanna see it again,1.0
1753136463,"@Sanazypoo OMG!! Hahaha! I thought you were joking about Twittering that, hahaha!! Awesome, good times were had by all",1.0
1753136618,About to go to sleep. Fun,1.0
1753136687,@xantherrific online! www.dujourmag.com/subscribe,1.0
1753136950,"It turns out I'm really, like, sixty years old, guys. You were right!!!!!  I'm off to seek my future a little later than planned!",1.0
1753137137,"@jordanknight Hey JK...Wish Evenlyn a Happy Mothers Day tomora for me..I had a Great Day, my gift will be tickets to see ya's ere in Oz",1.0
1753137426,@FrankieFiction Thankies.  I'll never be able to watch the movie Madagascar the same way again... hehe.,1.0
1753137477,@flygirls &quot;Mom set the bar so high I need to learn to fly to reach it!&quot; -- now THAT's an awesome sentiment to read on Mother's Day.,1.0
1753137502,@LaneySmiles you know you lvoe me!,1.0
1753137600,@nlouisem thanks!!,1.0
1753137608,@fedgrub  dull life was on the soundtrack of one of my favourite showss,1.0
1753137685,"@MorganH03 Thanks for a great night, dear.  Perfectly completed my weekend.",1.0
1753137933,I am having the TIME of my LIFE,1.0
1753137999,@simoncurtis HAHA ...Your Hotter Than Justin Timberlake,1.0
1753138008,@karaokevegan Happy Mothersday,1.0
1753138011,@EmmaCL thanks,1.0
1753138062,@jacquelinesteps Haha you're welcome! I was honestly going crazy too. Have a great night as well,1.0
1753138066,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9,1.0
1753138177,"@FelixKev hey Kev - keep with it. It seems crap at first but will def be worthwhile! Add LOADS of people, much more interesting",1.0
1753138280,@NKOTBSummertime LMAO. Joey is mine  I cant wait to meet them in july!,1.0
1753138374,"just rocked home from maccas, and now signing a petition for big bang to tour aus  LOL",1.0
1753138444,Oh that just made my evening.  I forgot Merlin was on tonight!  But its a toss up between Rove and Spielburg on Spielburg on ABC2 choices.,1.0
1753138469,Star Trek was so good Im seeing it a third time...corse I do work at the movie theator,1.0
1753138605,"@chaosd1 I love you, baby",1.0
1753138632,@erniehalter yay Happy Mothers Day to me  Screw burnt breakfast in bed I'll take some E.  (erniehalter live &gt; http://ustre.am/2VkO),1.0
1753138719,...WITH PENNEY! thank you for letting me in at 11 at night,1.0
1753138758,@Naughtycowgir1 I LOVE music!!!  I like almost everything!!,1.0
1753138825,@verma it was an awesome talk  find it very true that i am watching the ruby community closely,1.0
1753138831,@mini_ritz thnx sweetie  how r u this evening? xo,1.0
1753138847,@Buddhistethics  congratulations  were you being mindful through the run as well or / and listening to music?,1.0
1753138858,@waynemansfield thanks....,1.0
1753138859,"@misterfuji I've always been pretty athletic, I especially love b-ball. Anyway, yeah I can run",1.0
1753138860,@KimKardashian Ciara was great at SNL..Kim...you were mentioned on SNL tonight..Justin T was really good also,1.0
1753138968,assumes it wasnt so taboo to start an email with &quot;LOL&quot; considering that the reply it got started with &quot;ROFL. PWN3D.&quot; I love the internet!,1.0
1753139025,"Had a great time with mpix shootout, just great  thanks mpix...",1.0
1753139045,"first day on new job,, bought a new clothes already and it was 40% off for employee discount!",1.0
1753139111,@lamarjmorgan looks like you need a local marketing person. I'm booked for 2 gigs in Vegas that day,1.0
1753139135,@creamspyder  thanks  you've been quiet lately!,1.0
1753139144,@great_northern http://twitpic.com/4wiqv - Awwww she looks like one of my kitty  little furry balls are the best!,1.0
1753155093,"Finally home, watching saturday night live, then dreaming about my amanda boo",1.0
1753155105,@rayamartin http://twitpic.com/4wlpv - whooooooooooooa!!!!!!!!!!!! ang ganda ko dito ha!!!  thank you!,1.0
1753155190,is happy mothers day!,1.0
1753155229,"still playing wii fit LOL fun fun fun,, movies tonight ill upload photos i took today right now check next tweet",1.0
1753155297,@freddurst I am semi in love with you. Just so ya know,1.0
1753155364,"Went to a party last night. Dindin and I showed up in matching outfits ) GREAT MINDS THINK ALIKE ) Anyway, happy birthday, ate lara",1.0
1753155475,@erniehalter love your voice  sing Whisper!   (erniehalter live &gt; http://ustre.am/2VkO),1.0
1753155489,Missing my mother... t-11 days! HAPPY MOTHER'S DAY!!,1.0
1753155708,Hey cool: http://oproer.com/twwwitter/,1.0
1753155905,Just got off the phone with lainey the love of my life  . . . Now im taken a crap,1.0
1753156150,had a great night with some old friends...we're still &quot;home-town heroes&quot;....some things never change,1.0
1753156281,"@KenFTWIN I just started watching 30 Rock too, borrowed seasons 1 and 2 from my dad   so good.",1.0
1753156377,IS PHONE FUCKING WITH TYSON,1.0
1753156564,N now the end to another wise great nite! Excuse me while I dream a little dream,1.0
1753156696,I love how when I leave my laptop on my bed it creates a nice toasty spot,1.0
1753156710,I love my mommy.,1.0
1753156775,"@Lotay haha im jewish, i love that one",1.0
1753156855,@sweet_avenue Love your website! Wish I lived closer to sample the cupcakey treats,1.0
1753156915,"@Chet6 yep infact she is popular, miss india 99, talented film actress .... and lot more",1.0
1753156988,@thisgelly @missneecie Happy Mother's Day to both of yall.  from me and my boys...,1.0
1753157036,Had fun early night Vegas because Pool tomorrow,1.0
1753157090,HAPPY MOTHERS DAY.!,1.0
1753157104,I love crowded cars  and Ayanna!,1.0
1753157121,"@lionschmion Honey I don't think you're kidding for a MOMENT, I feel that your dedication to the gorgeous smirky men is STRONG indeed!",1.0
1753157217,@DavidArchie Good morning David! Happy Mother's Day to your mom lol. Too bad u can't be with her. She is so awesome!,1.0
1753157461,@NKOTBSummertime Sweet i'm 5'3 so perfect for me,1.0
1753157491,Good morning guys!  Dont forget: Today is mothers day! Mommy? I LOVE YOU ! Youï¿½re the best &lt;3,1.0
1753157523,"Had a blast, babe. Thanks joe. &lt;3  i love everyone! Tyler...happy birthday.",1.0
1753157553,cynthia and jenny are spamming my twitter! haha,1.0
1753157631,@vivanews_com All breaking news will be tweeted here I hope  welcome to twitter!,1.0
1753157661,Kandice and I just found 'Baby Sailor Blue' at Casey Moores  http://yfrog.com/0ltrdaj,1.0
1753158020,helll yeah  i found a melon bar in the freezer ....mmm best cure for my hangover,1.0
1753158077,"@jen004 Nope, not &quot;done&quot; yet",1.0
1753158125,"Shite night, tomorow, I get to hang out with my little brother and neice, should be sufficient enough to change my mood",1.0
1753158227,Toris was SO fun! JB MOVIE WAS ABSOLUTELY AMAZING! and i had a good day at work!  YAY i loved the movie! :0,1.0
1753158239,@Jae878  thanks  I'm holding my mini laser light thingy lol. How are u?,1.0
1753158265,"@michaelmagical #warmfuzzies to you, my friend",1.0
1753158337,"boopboopboop. still talking to ashley &amp; brittany.  i've been talking to ashley for forever, and our convo still goes places. we're awesome",1.0
1753158340,"@MISS_OTTAWA ur welcome, sweet dreams!",1.0
1753158376,@bribee84 LOL too funny!!!  I love my Angels hehe,1.0
1753158515,"@johncmayer lol that just totally made me laugh, which made my day",1.0
1753158672,@SarinneJonas thats so cool,1.0
1753158680,success!,1.0
1753158787,"@TomFelton Aww Stanley, have you still got him, they can live for like 20 years right?  x",1.0
1753158840,@JackieShimamoto i love cobra starship!!  thanks for the suggestion!,1.0
1753158848,Pretty sure my kitties missed me...one is laying on me and the other 2 are on each side of me. They are so cute though.,1.0
1753158965,@rowsell you really chose the wrong time of year to do this didnt you,1.0
1753159004,"@jojowright thank you, god bless im going to eaat my in in out",1.0
1753159186,"@patriciaco Youtube. ) Really awesome quality, actually.",1.0
1753159321,This is dedicated to all those moms out there - Happy Mother's Day  ? http://blip.fm/~5z2g9,1.0
1753175642,@lexi_bexi I totally and completely agree,1.0
1753175686,just watched what happens in vegas  it was really good,1.0
1753175720,@farewellcup thank you for the re-tweet,1.0
1753175740,Ready to crash!...had a great day and a FUN night! I couldn't ask for anything more  Night!,1.0
